Open,High,Low,Volume,Close
7520,7540,7340,5005,7380.149902
7351,7444.950195,7305.200195,2329,7316.399902
7347.899902,7478,7301.100098,4855,7364.799805
7366,7440,7334,2352,7353.100098
7396,7410,7311.200195,1867,7324.5
7321,7609.200195,7300,12419,7463
7524,7695,7500.25,17214,7617.25
7640,7690,7531,4256,7574.549805
7579,7840,7520,27962,7733.700195
7775,8300,7725,77143,8162.5
8163,8220,7890,17619,7941
7940,7976,7725,6637,7745.700195
7765,8068,7765,14740,7810.600098
7849,7945,7605,7440,7682.850098
7750,7845,7625,6625,7648.549805
7664.299805,7731,7535,4687,7593.950195
7658,7740,7608,6279,7649.850098
7725,8150,7650,40404,8065.299805
8140,8865,7967,106501,8661.25
8670,9250,8670,91356,9073
9050,9218,8900,53758,9012.5
9005,9420,8951.049805,59509,9221.400391
9280,9370,9142,15791,9172.5
9250,9439.799805,9178,19997,9212.299805
9249.400391,9324,9080,13959,9100.349609
9177.700195,9280,9050,14289,9075.650391
9176.700195,9176.700195,8990,10593,9013.549805
9123.950195,9170,8936,9464,8971.900391
9047,9140,9001.099609,7280,9016.799805
9089.700195,9108,8820,9045,8888.200195
8860,8967.950195,8701.5,7342,8764.549805
8835,8931,8670,10924,8695.450195
8730,9020,8710.049805,24505,8958.299805
8985,9050,8752.200195,13786,8866.549805
8939,9115,8701,18059,8874.25
8968.950195,8969,8770,6513,8779.200195
8840,8840,8690,5262,8759.450195
8819.950195,9120,8792.099609,17894,9070.400391
9110.099609,9164,8925,9247,8998.700195
9000,9065,8950,5348,8961.950195
9040,9060,8933,2765,8952.099609
8961,9080,8820,10681,8853.849609
8907.700195,8907.700195,8750,3449,8786.700195
8825,8886,8752,3053,8779.900391
8799.950195,9560,8775,105006,9321.450195
9315,9739,9290,63497,9322.049805
9389,9522,9230.5,17316,9285.25
9330,9450,9240,15086,9304.650391
9305,9340,9190.200195,6868,9223.5
9293,9555,9250,17922,9373.200195
9399.900391,9600.25,9265.099609,9435,9295.549805
9330,9430,9207,8992,9274.5
9246,9342,9161,5529,9189.549805
9319,9338,9156,5534,9186.700195
9250,9285,9130.099609,6077,9155.950195
9176,9620,9165,40468,9540.5
9500,9824,9350.049805,34852,9547.849609
9575,9575,9230,24224,9304.549805
9399.900391,9470,9300,8228,9334.299805
9330,9388.75,9230,6964,9241.400391
9300,9754,9240,48413,9522.450195
9540,9666,9495.099609,9617,9516.700195
9600,9600,9350,5621,9379.200195
9460,9520,9320,6988,9358.75
9390,9599,9359.700195,23848,9484
9439,9559.900391,9345,6526,9362.799805
9344.599609,9420,8901.049805,12585,8952.950195
8980,9049.900391,8760,11254,8799.049805
9001,9057.950195,8656,14996,8674.650391
8505.049805,8848,8411,7781,8599.200195
8635,8699.950195,8313,7726,8382.5
9344,9344,8342.049805,6805,8425.950195
8400,8599.700195,8210,10732,8359.900391
8400,8535,8320.049805,9794,8359.75
8370,8493.5,7780.049805,15812,7961.149902
8100,8100,7700,17239,7819.100098
8000,8000,7626.100098,11395,7757.649902
7650,7970,7650,11766,7853.5
7900,8100,7775,11565,8028.850098
8050,8255,8050,14211,8154.350098
8189,8199.799805,7860,9385,7964.299805
8045,8215.25,7953,5279,7975.549805
7981,8025.200195,7850.100098,7214,7867.149902
7839.950195,7839.950195,7651,5887,7671.149902
7726.700195,7726.700195,7201.100098,10407,7229.75
7231.100098,7469.700195,7041.049805,9279,7398.899902
7499,7532.100098,7359,5302,7450.600098
7469,7575,7442,5450,7501.899902
7501.100098,7559.950195,7225.600098,7732,7309.799805
7347.399902,7349.950195,7150,6991,7246
7255,7349.899902,7222.049805,3528,7275.100098
7350,7380,7265,4078,7297.600098
7218,7350,7210.100098,4485,7217.149902
7295,7295,7161,3881,7179.149902
7259.899902,7510.350098,7259.899902,30518,7337.350098
7390,7395,7267,7057,7285.399902
7330,7330,7200,6617,7203.450195
7160,7285,7151.299805,6486,7178.649902
7249,7261,7170,5301,7181.950195
7250,7285,7166.5,14617,7202.5
7252,7450,7252,21367,7356.399902
7420,7525,7351.100098,15605,7406.799805
7400.049805,7462,7288,6827,7326.850098
7332,7384.5,7155,7488,7179.950195
7270,7270,7025,7208,7059.649902
7100,7100,6636.200195,11355,6670.5
6700,6888,6549,12869,6596.850098
6690,6800,6550,9223,6684.299805
6665.049805,6919.899902,6620,11491,6675.700195
6675,6772,6542,6431,6579
6600,6675,6400,8979,6451.549805
6547,6562.700195,6460,4683,6514.299805
6580,6580,6460,3411,6491
6450.149902,6600,6425,6250,6574.149902
6599,6675,6551,3953,6616.950195
6649,6742,6567.049805,8387,6635.149902
6665,6725,6555,4216,6588.200195
6641.899902,6700,6600,6826,6651
6650,6655,6138.899902,13225,6158.700195
5935.200195,6149.950195,5860.049805,11115,6059.200195
6100,6100,5866,10465,5898.950195
6000,6118,5880,5968,5912.649902
5984,6138,5904,8242,6100.799805
6101,6175.100098,5900,9005,5920.600098
6000,6000,5920.049805,4076,5975.700195
6025,6099,5736.700195,5135,5867.049805
5850,5870,5501,9426,5544.149902
5555,5710,5325,23926,5572.100098
5575,6125,5575,20606,6058.049805
6110,6279.950195,6090,12802,6199
6200,6280,6125,10973,6195.049805
6205,6240,6115,6203,6149.149902
6140,6199,6075,10554,6087.350098
6137.799805,6139,5875.100098,7943,5907.850098
5816,5979,5816,4840,5905.950195
5821,5919.049805,5750,4647,5809.899902
5869.950195,5870,5766,4743,5790.350098
5840,5840,5530.200195,8844,5571.850098
5603,5689,5540,5807,5560
5518,5769,5518,8726,5663.5
5734,6048.899902,5665.100098,14469,5982.299805
5950,6050,5860,11094,5980.950195
6070,6098,5910.549805,7172,5973.899902
5959.850098,5959.850098,5750,5874,5844.299805
5890,6100,5805,11414,6026.200195
6052,6180,6052,14110,6132.5
6075,6200,6025,8974,6171.450195
6090,6265,6060,11692,6096.950195
6090,6549,6090,33953,6506.25
6450,6809.899902,6280,63002,6640.850098
6722,6865,6690,22254,6723.049805
6670.950195,6780,6625.149902,13107,6659.600098
6743.299805,6743.299805,6551.100098,10475,6611.350098
6647.950195,6647.950195,6435.100098,7253,6461.850098
6490.049805,6628.899902,6490.049805,8552,6520.850098
6549.950195,6580,6495.049805,6989,6521.549805
6521.049805,6689.950195,6521.049805,8340,6553.899902
6555.049805,6640,6555.049805,6729,6603.649902
6642,6660,6420,10301,6446.950195
6451.049805,6500,6290,7215,6314.700195
6345.049805,6429.899902,6315,6459,6328.649902
6395,6419.799805,6210,11663,6271.100098
6374.950195,6521,6310.100098,15641,6495.100098
6415,6620,6415,8817,6565.200195
6600.049805,6609.950195,6500,5961,6545.350098
6567.450195,6675,6500,13700,6539.299805
6545.049805,6775.049805,6510,31604,6635.100098
6629.950195,6714,6501,13650,6512.75
6501.049805,6594,6489.75,6305,6507.200195
6500.149902,6592,6475,6669,6572.200195
6600,6600,6500,5754,6517.049805
6530.149902,6790,6530,15564,6570.649902
6581.149902,6675,6580,5594,6621.850098
6596,6831.25,6596,17420,6775.049805
6792,7504.950195,6775.850098,157893,7449.649902
7480,7480,7270.200195,45600,7322.100098
7309.899902,7359.399902,7201,19821,7277.399902
7230,7319.899902,7170.200195,9696,7195.200195
7150.649902,7318,7150.649902,15743,7196.100098
7248,7274.600098,7100.100098,7649,7123.299805
7125,7185,7001,7943,7033.149902
7023.950195,7065,6868,9300,6883.149902
6851.049805,6947.700195,6832.5,8492,6906.950195
6907.149902,7175,6836,28373,6934.200195
6960,7120,6960,15780,6993
7000,7149,7000,9631,7032.850098
7012,7105,6900,10705,7029.399902
7037.149902,7148,7010,12797,7056.600098
7059.950195,7099,6962.399902,4732,6986.950195
6987.049805,7200,6900,9412,7071
6980,7090,6980,2869,7042.149902
7075,7090,6910.700195,5589,6942.5
6980,7080,6905,10378,6979.200195
7012,7025,6910,4915,6925.200195
6931.049805,6994.5,6931.049805,2870,6951.299805
6935,7009.899902,6820,6182,6850.049805
6838,6930,6755,7796,6787.700195
6800,6865,6711,5863,6731.350098
6780,6800,6502.5,16601,6545.299805
6749,6749,6560.25,5757,6664.5
6708.899902,6749.799805,6611,3075,6662.950195
6690,6822.950195,6680,6611,6787.25
6780,6944,6780,11017,6885.700195
6815,6885,6760,6725,6784.850098
6839.799805,6852,6741.200195,3882,6754.950195
6787,6841,6601.5,5218,6749.75
6732,6919,6732,6058,6887.850098
6886,6975,6857.25,9858,6879.200195
6919.950195,6924,6825,3268,6859.200195
6860,6899.950195,6785,5005,6805
6800,6820,6700,4569,6748.100098
6748.049805,6915,6741.100098,5239,6846.950195
6820,6872,6733.25,5036,6773.399902
6712.049805,6910,6712.049805,11982,6816.950195
6825,6898,6716,4104,6742.399902
6777.75,6790,6515,4986,6597.299805
6670,6699,6525,4746,6572.75
6593.049805,6659,6225.100098,36463,6310.350098
6320,6470,6220.049805,19967,6430.450195
6500,6666,6470,14198,6551.549805
6535,6635,6510,4677,6575.700195
6650,6915,6614,27807,6845.100098
6910,6919,6710.799805,11048,6770.149902
6775.049805,6873.75,6660,14375,6697.5
6720,6945.350098,6710,13510,6886.850098
6850,7023.700195,6801,14179,6971.049805
6954,7050,6920.899902,16138,6943.549805
6988,7032.899902,6920.25,7134,6946.350098
6950,7161,6950,16263,7100.850098
7121,7324.899902,7101.950195,28841,7240.049805
7232,7432,7232,20662,7380
7355,7515,7320,26994,7461.899902
7525,7536.5,7430,17659,7500.799805
7388,7532,7311,11534,7506.600098
7492,7855,7455,38496,7758
7730,7860,7690,15324,7716.950195
7729,7950,7631.5,31558,7785.850098
7800,7898,7702.399902,18884,7738.600098
7750,7809.850098,7402.25,23121,7430.799805
7460,7573,7430,13535,7545.75
7555,7681,7535.100098,9690,7605.950195
7592,7654.850098,7440,7974,7454.299805
7430,7454,7320.049805,6752,7359.25
7311,7463.5,7052.25,34861,7101.950195
7110.049805,7250,7011,15691,7208.850098
7240.100098,7385,7088.049805,20119,7138.350098
7150,7172.100098,7032,7122,7068.200195
7021,7099,6952,8534,7034.100098
7100,7308.950195,7060.049805,19157,7195.700195
6998,7215.450195,6891.350098,13810,7179.75
7009,7238.850098,6950.100098,13762,7182.950195
7008.700195,7382,7008.700195,14771,7292.049805
7385,7450.049805,7317.25,20124,7378.649902
7351.049805,7367,7211,12812,7304
7305,7348.950195,7100.649902,8209,7141.200195
7146.049805,7233,6781,13140,6828
6828,6950,6650,8552,6742.75
6844,6844,6501,6911,6543.25
6399.899902,6500,6270,9917,6396.700195
6400.049805,6650,6316,7961,6577
6600,6673,6500,8561,6578.5
6585.049805,6678.600098,6501.549805,5515,6573.350098
6575,6620,6310,21451,6366.299805
6366.049805,6480,6190,4941,6228.799805
6310,6475,6230.100098,9895,6411.450195
6479.899902,6638.399902,6425.649902,15304,6619.149902
6630,6899,6590.149902,16175,6846.299805
6844,6992.5,6767,8320,6957.399902
6925,7274,6815.100098,18043,7240.549805
7300,7370,7200,13833,7249.350098
7250,7315,7172,8179,7246.5
7319,7319,7053.149902,7405,7095.899902
7050,7080.299805,6808.799805,7511,6883.5
6929.950195,7090,6850.049805,11947,6865.049805
6900,6960,6855,7317,6875.950195
6949.850098,7065,6915,13869,7030.200195
7089,7149,7030.049805,8387,7072.75
7000,7130,6962.149902,8805,7080.700195
7105,7150,7051.100098,5775,7082.950195
7115.700195,7145.549805,7005,5245,7032.899902
6929,6990,6683,12352,6737.200195
6730,6750,6580,6416,6662.450195
6709.950195,6725,6505,5262,6563.899902
6680,6740,6620,5224,6714.399902
6726.049805,6787,6600,4974,6641.799805
6550,6684.950195,6500,12395,6650.799805
6621,6695,6550.200195,4000,6617.700195
6597.950195,6700,6481.149902,2665,6537.700195
6600,6644,6450,5473,6472.75
6510,6575,6410,2519,6445.600098
6625,6640,6500.049805,2831,6563.899902
6595.549805,6639.899902,6552,2520,6587.450195
6666,6787,6573.149902,6285,6605.350098
6645,6885,6616.049805,4268,6727.149902
6727,6821.049805,6710,6028,6747.549805
6790,6790,6725,2284,6749.25
6795,6830,6721.149902,3267,6748.799805
6725,6739.950195,6485,7554,6570.200195
6620,6624,6577.049805,5275,6605.5
6570,6650,6510,5001,6563.75
6600,6617.850098,6490,3707,6524.549805
6551.049805,6598.950195,6448,5105,6468.450195
6569,6630,6390,6627,6572.049805
6655,6950,6655,6554,6760.75
6800,6921,6725,14947,6823.100098
6819.950195,6873,6680.350098,3103,6714.75
6685,6811.450195,6625.5,2610,6738.25
6679.600098,6769.950195,6632,2865,6670.450195
6750,6790,6711.25,2283,6728.049805
6750,6850,6686.149902,8310,6805.600098
6790.049805,6864.950195,6715,7668,6799.649902
6810,6845,6720,4350,6744.950195
6770.049805,6856.350098,6690,2807,6744
6797.899902,6797.899902,6651.600098,4743,6751.950195
6743.899902,6774.899902,6562.200195,4082,6574.600098
6579.75,6599.049805,6400,3037,6428.149902
6425,6425,6325,2421,6383.950195
6372,6475,6341.5,4620,6457.799805
6475.049805,6525,6378,2904,6480.399902
6451.149902,6478,6330,3601,6411.5
6432,6524.899902,6375,8347,6424.200195
6424,6769,6400,10201,6729.5
6755,6949.899902,6730.100098,6260,6878.149902
6900,7145,6760,35478,6932.049805
6899.950195,6999,6811.100098,12493,6961.649902
7025,7199,7001.049805,11789,7057.200195
7091,7450,7065,26288,7392.149902
7449.899902,7650,7385,22510,7608.799805
7610,7734.950195,7456.049805,17846,7559.75
7572,7598.950195,7306,10264,7328.100098
7289,7325,7165.100098,7392,7234.399902
7450,7450,6935,8268,6992.149902
6989.950195,7019.899902,6872,7289,6970.950195
7000,7140,6931.049805,6485,6971.200195
6985.049805,7100,6975,5576,7042.799805
7099,7198.950195,6961,7661,7007.049805
6938.049805,7050,6938.049805,5364,7015.75
7040,7070,6910,5136,6960.950195
6979.049805,7075.950195,6775,7182,6859
7080,7080,6820.049805,4536,6961.350098
7048.950195,7064.950195,6815,5633,6964.350098
7075,7151,6911.25,1666,6959
7020,7020,6751,3034,6806.149902
6847.899902,6860,6590.049805,6095,6613.200195
6614,6975,6530,12546,6920.25
6900,7104,6811.299805,14736,6979.200195
6980,7040,6871.100098,4210,6943.049805
6950,7130,6950,12459,7069.049805
7090,7100,6981,3368,7011.5
7021,7087.549805,6915,15716,6956.850098
6930,6999,6891,2814,6957.75
null,null,null,null,null
7001.049805,7005,6920,1586,6974
7009.049805,7285,7009,25448,7241.649902
7272.700195,7355,7151.100098,13437,7210.600098
7215,7346,7159.649902,17888,7297.700195
7315.049805,7375,7235.5,7293,7261
7240,7298.450195,7164,10306,7224.450195
7276.850098,7420,7230,8583,7282.399902
7295,7360,7141.100098,4065,7159.700195
7290,7290,7170,10383,7191.799805
7201,7272.649902,7100.399902,3882,7113.649902
7215,7250,7105.049805,3678,7179.149902
7190,7245,7180,3259,7204.399902
7231.049805,7460,7182.149902,10871,7412.850098
7447,7489.950195,7338,4568,7391.899902
7350,7793.049805,7280,21584,7657.450195
7657,7940,7657,19422,7904.799805
7910,8350,7880,20715,8280.200195
8309,8470,8161,19320,8364.549805
8350,8360,8129,10683,8182.049805
8248.900391,8516,8248.900391,15276,8349.450195
8449,8449,8252.5,6655,8283.75
8295,8547.950195,8270.099609,13440,8481.200195
8495,8775,8357.299805,37606,8614.099609
8614.150391,9350,8614.099609,51178,9281.25
9250,9690,9250,46307,9408.5
9395,9643,9350,23056,9433.200195
9539.950195,9975,9441,35401,9836.700195
9838.049805,10014.79981,9626,23394,9691.150391
9808.849609,9890,9630,21614,9772.599609
9800,10155,9670,28699,10045.90039
10046.9502,10115,9292,29264,9411.200195
9494,9648,9222,33259,9585.650391
9678.099609,9680,9310,12790,9430.849609
9450,9473,9216,20231,9299.599609
9350.049805,9764.599609,9350.049805,15950,9687.5
9710,10000,9710,34386,9859.150391
9850,9918,9671.5,9250,9757.549805
9782.150391,10175,9720.099609,33568,9924.900391
null,null,null,null,null
9800,9820,9543.5,9291,9632.75
9635,9774.799805,9522.299805,7997,9583.099609
9512.349609,9730,9460,7908,9569.799805
9800,9928.200195,9600.349609,10740,9818.25
9949,10075,9810.5,16328,10033.09961
9999,10299.90039,9999,19173,10231.5
10291.90039,10344.7002,10040,9726,10088.54981
9999,10155,9931.049805,10303,10016.54981
10147,10147,9782.049805,6841,9839.700195
9870,9940,9621,7315,9704.400391
9610.049805,9839,9610.049805,6511,9699.400391
9695,10700,9641,29985,10577.9502
10620,10932,9995,43364,10070.04981
9998.950195,10355.5,9800,34547,9895.849609
9894.700195,10030,9601,16613,9681.299805
9780,9990,9700,18657,9865.200195
9860,9975,9800,9445,9902.299805
9800,9921,9575,37317,9673.700195
9790,9990,9700,12820,9932.650391
9956.049805,10568.9502,9900,36123,10498.34961
10550,10600,10307,13049,10343
10350,10750,10262.09961,32881,10658.2002
10601,11084,10400,46662,10953.54981
11000,11009.9502,10682,16660,10764.2002
10675.04981,11070,10611.04981,25451,10708.79981
10699,10998.9502,10671,15088,10721.5
10825.04981,10999.9502,10589.29981,25549,10660.09961
10661,10860,10600,10528,10756.90039
10790,11145,10732.5,30844,10982.4502
11050,11294,10951.15039,33014,11208.59961
11220,11422,11171.4502,22220,11379.84961
11313,11500,11300,20805,11385.34961
11210.29981,11538,11180,16275,11226.04981
11278.40039,11475.5,10957.04981,9868,11201.5
11191.59961,11485,11050,17626,11442.90039
11480.79981,11578.79981,11175,48524,11231.25
11279.2002,11449,11210.09961,16547,11280.65039
11341.90039,11520,11280,17781,11477.09961
11519.90039,11550,11241,18930,11264.79981
11275,11345,11180,12837,11228.29981
11206,11260,10250,31541,10351.90039
10109.2002,10664,9872.200195,17273,10591.75
10600.04981,10725,10250,15458,10352.84961
10240,10600,10200,12925,10367.54981
10443.9502,10700,10401,23943,10593.59961
10590,10593,10125,13240,10230.25
10389.2002,10499.79981,10011,9162,10053.5
10085,10350,10055,7006,10326.9502
10251.09961,10538,9980.75,9494,10463.15039
10458.59961,10568.79981,10250,9498,10308.15039
10207.59961,10440,10050,5138,10360.04981
10385.09961,10619.2002,10385.09961,6452,10540.65039
10681.9502,10690,10225.09961,8360,10281.15039
10259.2002,10350,10185,5301,10280.40039
10350,10600,10210,10512,10548.54981
10550.04981,10874,10390.40039,14751,10834
10973,10973,10801.04981,7935,10905.4502
10950,11150.25,10801.09961,12199,11044.9502
11001,11001,10740,7577,10790.15039
10790.15039,10966.9502,10586.4502,8141,10915.40039
10700.04981,10901,10555.04981,7469,10604.29981
10549.9502,10680,10380,10154,10659.09961
10808.59961,10810.2002,10477.90039,7631,10567.5
10690,10852.90039,10630,15258,10738.2002
10850,10877,10720,5285,10792.04981
10777,10777,10600.84961,9244,10716.15039
10820,10908.34961,10380.09961,10549,10487.90039
10465.90039,10748.59961,10450,12418,10656.84961
10661.04981,10709.5,10505.04981,5891,10534.65039
10547.75,10600,10340,7217,10380.04981
10400,10545,10400,7060,10452.04981
10539.9502,10590,10186.29981,7553,10223.4502
10250.04981,10293.79981,9997.950195,7488,10106.09961
10200,10225,10051.15039,8392,10178.75
10190,10308.75,10050,6817,10262.2002
10299.65039,10320.04981,10120.2002,7889,10167.40039
10192.15039,10219.9502,9982,9213,10034.54981
10064.40039,10100.34961,9936,6439,9985.450195
10052,10140,10000,5540,10116.59961
10151,10204.90039,9826.650391,9572,9861.349609
9990,10094.34961,9892.950195,16313,10032.65039
10066.04981,10286.09961,10020,10334,10142.04981
10204.75,10240,10075,6082,10145.59961
10149,10350,10140.04981,10157,10239.90039
10231.4502,10645,10140.5,20720,10612.75
10612,10710,10480,11641,10501.25
10469.9502,10549.9502,10420.09961,6748,10463.25
10498.9502,10609,10485.09961,6741,10535.54981
10530.79981,10600,10460,4555,10476.90039
10421,10480,10220,6812,10273.09961
10300,10340,10080.04981,5593,10112.15039
10204.7002,10249,10112,5065,10190.9502
10199.40039,10250,10035.09961,2908,10078.09961
10139.9502,10265,10080,3253,10225.7002
10300,10310,10072,6419,10115.84961
10061.04981,10180,10001,4462,10053.75
10039.90039,10040,9901,4128,9934.099609
9999.950195,10049.79981,9903.049805,7009,9941.650391
9935.099609,10325,9900.900391,45950,10161.40039
10258.15039,10296.54981,9860.150391,18802,9923.25
10125,10125,9580,11090,9664.799805
9672.900391,9809,9613.700195,9368,9757.650391
9828,9830,9553.799805,13056,9592.25
9601.599609,9777,9521.299805,7871,9736.900391
9734.950195,9843.950195,9715,5969,9806.75
9808,10439.9502,9711.099609,24033,10358.2002
10490,10721,10263.15039,20608,10659.84961
10660.04981,10697.90039,10460,9935,10502.5
10500,10940,10280.04981,39269,10709.59961
10711,10869.9502,10616,18093,10683.09961
10685,10790,10534.04981,10992,10653
10684.9502,10750.54981,10610.5,6433,10661.09961
10681,10820.9502,10549.9502,12545,10717.34961
10715.04981,11015,10635,35262,10850.29981
10938.84961,11010,10770.04981,21128,10829.75
10830,11138,10740.09961,26687,11073.9502
11080,11214,10972.09961,15376,11016.5
11040,11109.2002,10777,15970,10837.34961
10837.34961,10871.40039,10681,7265,10713.4502
10723,10900,10602,13986,10643.2002
10650,10719,10151.59961,12678,10399.29981
